loan_id,owner_id,owner_type,kredi_turu,tutar_tl,vade_ay,aylik_faiz_yuzde,baslangic_tarihi,durum,temerrut_flag
L004434,C03415,customer,İhtiyaç Kredisi,11239.8,36,4.4,2019-08-03,Kapalı,False
L004435,C03415,customer,Taşıt Kredisi,21482.93,6,2.6,2026-02-13,Kapalı,False
L004436,C03416,customer,Taşıt Kredisi,53056.1,6,4.11,2023-02-10,Aktif,False
L004437,C03417,customer,İhtiyaç Kredisi,15242.48,36,2.52,2025-07-09,Aktif,False
L004438,C03418,customer,Kredi Kartı,50435.43,24,4.24,2023-08-30,Kapalı,False
L004439,C03419,customer,Taşıt Kredisi,18166.95,6,2.91,2024-07-27,Kapalı,False
L004440,C03421,customer,Kredi Kartı,131476.39,120,3.43,2019-09-29,Aktif,False
L004441,C03421,customer,KOBİ Kredisi,29258.96,48,3.34,2020-08-27,Kapalı,False
L004442,C03422,customer,Kredi Kartı,63622.97,84,2.82,2020-02-18,Aktif,False
L004443,C03423,customer,Konut Kredisi,101619.26,120,2.98,2025-11-03,Aktif,False
L004444,C03424,customer,Kredi Kartı,38715.87,12,2.73,2020-11-10,Kapalı,False
L004445,C03425,customer,İhtiyaç Kredisi,44147.45,84,4.07,2019-04-29,Kapalı,False
L004446,C03426,customer,Kredi Kartı,24915.82,24,3.28,2026-07-23,Aktif,False
L004447,C03426,customer,Taşıt Kredisi,17394.68,12,3.12,2019-12-24,Kapalı,True
L004448,C03427,customer,Taşıt Kredisi,14225.45,12,3.32,2022-12-03,Kapalı,False
L004449,C03428,customer,İşletme Kredisi,72351.11,6,2.97,2022-03-04,Kapalı,False
L004450,C03428,customer,KOBİ Kredisi,97550.99,12,4.7,2024-03-26,Aktif,False
L004451,C03429,customer,İhtiyaç Kredisi,11856.42,24,3.38,2024-10-01,Aktif,False
L004452,C03430,customer,Taşıt Kredisi,96189.47,24,4.57,2021-06-16,Kapalı,False
L004453,C03431,customer,Taşıt Kredisi,23617.38,24,2.63,2021-04-21,Kapalı,True
L004454,C03432,customer,KOBİ Kredisi,14878.69,120,4.32,2024-10-18,Aktif,False
L004455,C03432,customer,KOBİ Kredisi,41710.42,24,4.7,2020-04-02,Kapalı,False
L004456,C03433,customer,KOBİ Kredisi,50913.64,84,4.75,2023-01-27,Aktif,False
L004457,C03433,customer,Konut Kredisi,26886.43,120,4.89,2019-03-30,Aktif,False
L004458,C03434,customer,Taşıt Kredisi,6652.09,12,4.61,2021-11-08,Aktif,False
L004459,C03434,customer,Konut Kredisi,11151.01,6,2.56,2020-07-23,Kapalı,False
L004460,C03435,customer,İhtiyaç Kredisi,45655.27,84,4.7,2026-04-20,Aktif,False
L004461,C03436,customer,Konut Kredisi,24240.82,12,4.75,2019-07-11,Kapalı,False
L004462,C03436,customer,Konut Kredisi,60581.23,60,3.61,2022-10-14,Aktif,False
L004463,C03437,customer,Taşıt Kredisi,10418.45,6,2.52,2019-04-12,Kapalı,False
L004464,C03438,customer,İhtiyaç Kredisi,16922.04,24,4.63,2022-01-12,Kapalı,False
L004465,C03439,customer,İhtiyaç Kredisi,52365.67,48,3.73,2023-07-28,Aktif,False
L004466,C03440,customer,KOBİ Kredisi,33150.64,6,3.28,2026-01-02,Kapalı,False
L004467,C03440,customer,Kredi Kartı,65856.62,120,2.96,2025-10-26,Aktif,False
L004468,C03441,customer,Taşıt Kredisi,94233.79,24,3.25,2026-01-04,Aktif,False
L004469,C03443,customer,Kredi Kartı,27386.04,36,3.81,2023-04-08,Aktif,False
L004470,C03445,customer,İhtiyaç Kredisi,31175.08,60,3.73,2021-04-14,Aktif,False
L004471,C03446,customer,Konut Kredisi,18960.1,12,3.8,2024-07-25,Kapalı,False
L004472,C03446,customer,Kredi Kartı,61370.86,60,3.83,2024-08-12,Aktif,False
L004473,C03446,customer,İhtiyaç Kredisi,83950.0,24,4.4,2020-05-09,Kapalı,False
L004474,C03448,customer,Konut Kredisi,82727.1,24,2.67,2021-12-17,Kapalı,False
L004475,C03448,customer,İhtiyaç Kredisi,61840.26,120,3.67,2020-05-19,Aktif,False
L004476,C03450,customer,İhtiyaç Kredisi,25660.53,84,3.89,2020-01-11,Aktif,False
L004477,C03452,customer,İşletme Kredisi,74149.69,6,2.76,2022-06-18,Kapalı,False
L004478,C03453,customer,İhtiyaç Kredisi,15526.31,12,3.48,2021-01-12,Aktif,True
L004479,C03453,customer,Taşıt Kredisi,7062.54,84,3.96,2020-05-17,Aktif,True
L004480,C03454,customer,Kredi Kartı,40076.82,6,2.67,2023-10-08,Kapalı,False
L004481,C03454,customer,Taşıt Kredisi,34729.93,84,2.65,2024-04-15,Aktif,False
L004482,C03455,customer,KOBİ Kredisi,33835.53,120,3.93,2023-12-03,Aktif,False
L004483,C03457,customer,Taşıt Kredisi,28457.91,48,4.74,2025-05-29,Aktif,False
L004484,C03458,customer,İhtiyaç Kredisi,43265.27,84,2.57,2021-08-11,Aktif,False
L004485,C03458,customer,Taşıt Kredisi,32903.23,48,3.83,2025-02-05,Aktif,False
L004486,C03459,customer,Konut Kredisi,18349.32,120,3.97,2022-07-01,Aktif,False
L004487,C03460,customer,İşletme Kredisi,11878.75,60,3.12,2023-12-07,Aktif,False
L004488,C03460,customer,KOBİ Kredisi,60763.22,12,4.82,2024-07-04,Kapalı,False
L004489,C03461,customer,KOBİ Kredisi,69622.54,48,2.89,2024-11-06,Aktif,False
L004490,C03461,customer,KOBİ Kredisi,15787.34,48,2.97,2021-08-23,Kapalı,False
L004491,C03462,customer,KOBİ Kredisi,5618.02,84,4.54,2021-08-11,Aktif,False
L004492,C03463,customer,İşletme Kredisi,44894.69,12,2.74,2022-08-25,Aktif,False
L004493,C03463,customer,KOBİ Kredisi,102545.91,6,4.22,2025-07-30,Kapalı,False
L004494,C03464,customer,Kredi Kartı,64178.68,24,2.91,2023-05-09,Kapalı,False
L004495,C03464,customer,İşletme Kredisi,64536.82,24,4.66,2023-10-31,Kapalı,False
L004496,C03465,customer,İşletme Kredisi,16812.9,24,2.56,2021-10-27,Kapalı,False
L004497,C03466,customer,Konut Kredisi,5941.22,24,3.33,2019-10-15,Kapalı,False
L004498,C03466,customer,İhtiyaç Kredisi,9058.72,6,3.5,2019-10-04,Kapalı,False
L004499,C03467,customer,KOBİ Kredisi,12221.0,36,4.83,2021-04-22,Kapalı,False
L004500,C03468,customer,KOBİ Kredisi,30469.92,12,4.74,2022-11-02,Kapalı,False
L004501,C03468,customer,İşletme Kredisi,37915.33,84,3.03,2024-05-01,Aktif,False
L004502,C03471,customer,Taşıt Kredisi,60577.78,6,3.71,2021-02-16,Kapalı,False
L004503,C03472,customer,KOBİ Kredisi,73387.2,24,4.17,2024-10-31,Aktif,False
L004504,C03472,customer,İşletme Kredisi,1942.01,60,2.93,2026-03-24,Aktif,False
L004505,C03472,customer,Konut Kredisi,28295.2,6,3.16,2024-02-16,Kapalı,False
L004506,C03473,customer,Taşıt Kredisi,57070.02,12,4.0,2025-05-30,Kapalı,False
L004507,C03473,customer,Kredi Kartı,375850.54,60,4.3,2026-01-15,Aktif,False
L004508,C03474,customer,Taşıt Kredisi,15731.64,48,4.58,2023-06-04,Aktif,False
L004509,C03475,customer,İşletme Kredisi,166969.04,84,4.56,2024-03-04,Aktif,False
L004510,C03475,customer,İşletme Kredisi,52630.24,120,3.4,2019-09-06,Aktif,False
L004511,C03475,customer,Konut Kredisi,161758.2,48,3.75,2020-09-14,Aktif,False
L004512,C03476,customer,Kredi Kartı,12471.62,120,4.41,2019-06-12,Aktif,False
L004513,C03477,customer,Kredi Kartı,16835.24,60,3.79,2023-03-13,Aktif,False
L004514,C03478,customer,Kredi Kartı,40210.32,24,4.87,2019-05-23,Aktif,False
L004515,C03478,customer,Kredi Kartı,52063.42,60,2.91,2021-08-17,Kapalı,False
L004516,C03479,customer,İşletme Kredisi,16427.13,6,2.76,2025-03-19,Kapalı,False
L004517,C03480,customer,Konut Kredisi,41732.43,36,4.61,2025-02-09,Aktif,False
L004518,C03480,customer,İhtiyaç Kredisi,5794.26,120,3.5,2024-06-26,Aktif,False
L004519,C03481,customer,Kredi Kartı,15997.59,12,2.82,2020-11-01,Aktif,False
L004520,C03482,customer,Kredi Kartı,12827.06,48,3.92,2019-11-12,Aktif,False
L004521,C03483,customer,Kredi Kartı,14865.45,6,3.35,2025-11-26,Kapalı,False
L004522,C03484,customer,Kredi Kartı,46894.65,6,4.7,2023-12-27,Kapalı,False
L004523,C03485,customer,Taşıt Kredisi,14536.89,6,3.66,2023-08-05,Kapalı,False
L004524,C03485,customer,Taşıt Kredisi,9729.59,120,4.51,2020-05-27,Aktif,False
L004525,C03486,customer,Konut Kredisi,5963.33,120,2.52,2019-02-18,Aktif,False
L004526,C03487,customer,İşletme Kredisi,9045.86,84,2.83,2024-04-11,Aktif,False
L004527,C03487,customer,İhtiyaç Kredisi,13515.35,120,3.68,2019-09-23,Aktif,False
L004528,C03487,customer,Taşıt Kredisi,18136.45,24,4.74,2022-12-31,Kapalı,False
L004529,C03488,customer,Kredi Kartı,18254.11,60,4.35,2022-09-24,Aktif,False
L004530,C03489,customer,KOBİ Kredisi,25642.48,60,4.18,2023-12-24,Aktif,False
L004531,C03490,customer,Kredi Kartı,22383.86,12,3.73,2020-03-30,Kapalı,False
L004532,C03491,customer,İhtiyaç Kredisi,61628.22,6,3.75,2023-01-05,Kapalı,False
L004533,C03491,customer,Konut Kredisi,15057.68,60,2.72,2021-09-25,Aktif,False
L004534,C03492,customer,Kredi Kartı,10040.63,48,3.96,2019-03-25,Kapalı,False
L004535,C03493,customer,Taşıt Kredisi,61359.08,36,3.31,2024-12-14,Aktif,False
L004536,C03494,customer,Kredi Kartı,35385.44,120,4.64,2019-02-09,Aktif,False
L004537,C03495,customer,Konut Kredisi,21850.57,36,4.12,2021-07-19,Kapalı,False
L004538,C03495,customer,Taşıt Kredisi,11011.4,48,3.88,2020-11-15,Kapalı,False
L004539,C03496,customer,İşletme Kredisi,105805.03,24,3.27,2021-10-08,Kapalı,False
L004540,C03497,customer,İhtiyaç Kredisi,36623.02,12,4.88,2024-04-15,Kapalı,False
L004541,C03497,customer,KOBİ Kredisi,97576.84,12,3.09,2020-05-15,Kapalı,False
L004542,C03498,customer,İşletme Kredisi,16529.08,36,4.74,2025-02-04,Aktif,False
L004543,C03500,customer,Kredi Kartı,2202.59,60,4.01,2021-12-02,Aktif,False
L004544,C03501,customer,Kredi Kartı,17405.23,60,2.67,2024-08-06,Aktif,False
L004545,C03502,customer,İhtiyaç Kredisi,378098.67,24,3.94,2025-04-07,Aktif,False
L004546,C03503,customer,Taşıt Kredisi,75976.13,48,3.09,2019-09-12,Aktif,False
L004547,C03504,customer,İşletme Kredisi,11071.21,120,3.68,2019-01-27,Aktif,False
L004548,C03504,customer,İşletme Kredisi,70608.28,12,3.29,2025-05-13,Kapalı,True
L004549,C03505,customer,Kredi Kartı,99289.47,120,4.63,2021-06-16,Aktif,False
L004550,C03506,customer,Kredi Kartı,6217.83,36,3.86,2022-08-31,Kapalı,False
L004551,C03507,customer,İhtiyaç Kredisi,108434.6,84,2.62,2020-07-29,Aktif,False
L004552,C03508,customer,Taşıt Kredisi,26475.12,48,3.91,2022-01-24,Kapalı,False
L004553,C03508,customer,Kredi Kartı,14602.34,36,4.13,2025-03-14,Aktif,False
L004554,C03509,customer,İşletme Kredisi,135851.0,36,2.89,2021-09-22,Aktif,False
L004555,C03510,customer,Kredi Kartı,42633.58,120,4.27,2021-04-17,Aktif,False
L004556,C03512,customer,Taşıt Kredisi,4929.44,60,3.98,2024-11-17,Aktif,True
L004557,C03513,customer,İşletme Kredisi,27666.85,24,2.94,2025-11-13,Aktif,False
L004558,C03514,customer,İşletme Kredisi,50238.1,60,3.8,2025-05-17,Aktif,False
L004559,C03515,customer,İhtiyaç Kredisi,195982.28,48,2.84,2024-10-20,Aktif,False
L004560,C03516,customer,Konut Kredisi,102878.7,60,4.78,2019-10-01,Kapalı,False
L004561,C03517,customer,Konut Kredisi,30387.8,84,3.0,2022-05-17,Aktif,False
L004562,C03517,customer,Taşıt Kredisi,31385.08,120,2.88,2021-03-25,Aktif,False
L004563,C03517,customer,KOBİ Kredisi,219381.15,36,4.54,2023-05-23,Kapalı,False
L004564,C03518,customer,İşletme Kredisi,10242.26,120,3.65,2019-09-03,Aktif,False
L004565,C03519,customer,Taşıt Kredisi,4452.14,6,3.04,2022-01-15,Aktif,False
L004566,C03520,customer,İşletme Kredisi,3176.12,12,3.64,2025-10-09,Aktif,False
L004567,C03520,customer,Konut Kredisi,6019.92,48,3.73,2023-12-20,Aktif,False
L004568,C03520,customer,Taşıt Kredisi,32021.93,120,3.11,2024-06-24,Aktif,False
L004569,C03521,customer,İşletme Kredisi,3807.45,36,4.66,2024-09-21,Aktif,True
L004570,C03524,customer,Konut Kredisi,91037.94,120,2.8,2019-06-16,Aktif,False
L004571,C03524,customer,İhtiyaç Kredisi,43204.97,36,3.32,2024-02-02,Aktif,False
L004572,C03525,customer,İhtiyaç Kredisi,44659.7,48,3.72,2025-08-22,Aktif,False
L004573,C03525,customer,İhtiyaç Kredisi,17195.04,120,3.44,2025-09-02,Aktif,False
L004574,C03526,customer,İhtiyaç Kredisi,41174.69,60,4.19,2024-02-08,Aktif,False
L004575,C03527,customer,Kredi Kartı,169619.51,120,4.03,2021-06-05,Aktif,False
L004576,C03527,customer,İşletme Kredisi,41984.68,6,4.36,2020-12-10,Kapalı,False
L004577,C03528,customer,Taşıt Kredisi,8567.96,84,3.53,2020-11-11,Aktif,False
L004578,C03529,customer,Taşıt Kredisi,21301.17,60,4.16,2023-02-14,Aktif,False
L004579,C03529,customer,Konut Kredisi,9744.66,12,4.09,2025-04-28,Kapalı,False
L004580,C03530,customer,Taşıt Kredisi,81809.26,12,4.77,2020-04-23,Kapalı,False
L004581,C03531,customer,İşletme Kredisi,114617.87,84,4.68,2025-11-29,Aktif,False
L004582,C03532,customer,Kredi Kartı,48868.76,12,3.37,2025-03-22,Kapalı,False
L004583,C03533,customer,KOBİ Kredisi,84628.61,6,4.74,2025-11-27,Kapalı,False
L004584,C03534,customer,İşletme Kredisi,7239.81,60,3.85,2024-07-24,Aktif,False
L004585,C03535,customer,Konut Kredisi,26515.98,12,4.58,2023-08-11,Kapalı,False
L004586,C03535,customer,Kredi Kartı,10456.64,48,4.66,2022-12-05,Aktif,False
L004587,C03536,customer,Taşıt Kredisi,9983.15,84,2.86,2025-05-09,Aktif,False
L004588,C03537,customer,Kredi Kartı,33811.21,12,4.3,2026-01-07,Aktif,True
L004589,C03537,customer,Konut Kredisi,43646.85,36,4.23,2022-06-20,Kapalı,False
L004590,C03538,customer,KOBİ Kredisi,17349.52,48,4.88,2025-05-23,Aktif,False
L004591,C03538,customer,Kredi Kartı,28649.75,36,3.25,2019-06-20,Kapalı,False
L004592,C03539,customer,İhtiyaç Kredisi,82469.97,120,4.03,2025-12-23,Aktif,False
L004593,C03540,customer,Taşıt Kredisi,21019.94,48,4.37,2022-12-21,Aktif,False
L004594,C03542,customer,İhtiyaç Kredisi,31703.29,36,4.57,2025-08-12,Aktif,False
L004595,C03544,customer,KOBİ Kredisi,38948.46,24,2.94,2023-05-10,Kapalı,False
L004596,C03545,customer,Kredi Kartı,48364.06,60,3.69,2021-10-17,Aktif,False
L004597,C03546,customer,İşletme Kredisi,13579.38,84,2.81,2020-06-23,Aktif,False
L004598,C03547,customer,İşletme Kredisi,54534.37,12,2.88,2023-12-11,Aktif,False
L004599,C03548,customer,Kredi Kartı,130151.96,24,2.65,2024-05-23,Kapalı,False
L004600,C03548,customer,Taşıt Kredisi,44112.77,120,4.82,2021-08-19,Aktif,False
L004601,C03550,customer,Kredi Kartı,20396.52,24,2.7,2020-07-24,Aktif,False
L004602,C03552,customer,İşletme Kredisi,30011.83,84,4.65,2020-04-02,Aktif,False
L004603,C03553,customer,KOBİ Kredisi,5155.57,12,2.54,2023-04-07,Kapalı,True
L004604,C03555,customer,İşletme Kredisi,81728.86,36,2.75,2022-10-21,Kapalı,False
L004605,C03555,customer,İşletme Kredisi,38548.86,12,3.37,2019-04-30,Kapalı,False
L004606,C03556,customer,Kredi Kartı,30943.21,60,3.34,2019-02-20,Kapalı,False
L004607,C03556,customer,Kredi Kartı,10156.23,36,4.47,2023-02-09,Kapalı,False
L004608,C03557,customer,İhtiyaç Kredisi,14225.26,36,3.18,2026-04-23,Aktif,False
L004609,C03558,customer,Konut Kredisi,12028.86,120,4.88,2025-12-07,Aktif,False
L004610,C03558,customer,İhtiyaç Kredisi,4447.17,48,3.39,2021-12-08,Kapalı,True
L004611,C03558,customer,KOBİ Kredisi,79860.68,120,3.25,2025-10-12,Aktif,False
L004612,C03559,customer,Taşıt Kredisi,17250.8,12,3.52,2022-10-28,Kapalı,False
L004613,C03560,customer,İşletme Kredisi,23780.75,12,3.33,2020-03-27,Kapalı,False
L004614,C03560,customer,KOBİ Kredisi,17207.17,60,3.09,2022-10-28,Aktif,False
L004615,C03561,customer,KOBİ Kredisi,59046.63,60,3.71,2021-08-27,Kapalı,False
L004616,C03561,customer,İhtiyaç Kredisi,5728.84,6,3.02,2023-10-01,Kapalı,False
L004617,C03562,customer,Konut Kredisi,124711.68,24,2.9,2021-02-11,Kapalı,False
L004618,C03563,customer,İhtiyaç Kredisi,77495.65,48,4.86,2020-10-16,Kapalı,False
L004619,C03565,customer,İhtiyaç Kredisi,9794.49,48,3.68,2020-10-03,Kapalı,False
L004620,C03567,customer,Konut Kredisi,19058.51,60,2.55,2019-07-18,Aktif,False
L004621,C03568,customer,KOBİ Kredisi,1326.98,24,2.97,2022-04-26,Kapalı,False
L004622,C03568,customer,Taşıt Kredisi,11139.91,24,3.37,2019-08-07,Kapalı,False
L004623,C03569,customer,Kredi Kartı,11884.54,120,3.98,2022-08-16,Aktif,False
L004624,C03570,customer,İşletme Kredisi,50969.08,36,4.08,2020-10-17,Kapalı,False
L004625,C03571,customer,Kredi Kartı,163245.82,84,3.5,2022-06-09,Aktif,False
L004626,C03572,customer,İhtiyaç Kredisi,12113.53,24,4.25,2025-08-07,Aktif,False
L004627,C03572,customer,Taşıt Kredisi,76532.63,6,4.49,2025-04-29,Kapalı,False
L004628,C03573,customer,İşletme Kredisi,30112.01,36,2.66,2026-01-25,Aktif,False
L004629,C03574,customer,İhtiyaç Kredisi,48327.62,120,4.05,2024-11-04,Aktif,False
L004630,C03575,customer,Taşıt Kredisi,3249.83,6,4.12,2024-11-03,Kapalı,False
L004631,C03576,customer,İşletme Kredisi,24731.29,120,4.01,2025-11-28,Aktif,False
L004632,C03576,customer,İşletme Kredisi,24180.88,36,3.48,2020-12-14,Kapalı,False
L004633,C03577,customer,KOBİ Kredisi,21659.02,48,3.84,2020-07-30,Kapalı,False
L004634,C03577,customer,İhtiyaç Kredisi,20668.29,120,3.7,2022-12-13,Aktif,True
L004635,C03578,customer,KOBİ Kredisi,17089.92,120,2.59,2022-11-27,Aktif,False
L004636,C03580,customer,Konut Kredisi,24601.51,6,4.57,2021-06-21,Kapalı,False
L004637,C03581,customer,Kredi Kartı,9067.46,12,2.76,2023-01-05,Kapalı,False
L004638,C03582,customer,Konut Kredisi,18692.84,6,4.82,2026-07-05,Aktif,False
L004639,C03583,customer,Kredi Kartı,25859.42,84,4.65,2025-04-13,Aktif,True
L004640,C03583,customer,Taşıt Kredisi,36041.22,6,2.99,2019-03-19,Kapalı,True
L004641,C03584,customer,İşletme Kredisi,10735.09,12,3.26,2025-09-05,Aktif,False
L004642,C03585,customer,İhtiyaç Kredisi,114337.51,48,3.3,2023-12-20,Aktif,False
L004643,C03585,customer,İşletme Kredisi,4740.92,60,4.38,2022-04-30,Aktif,False
L004644,C03586,customer,Konut Kredisi,50417.73,6,3.78,2025-04-07,Kapalı,False
L004645,C03588,customer,İhtiyaç Kredisi,8113.59,36,3.02,2024-07-02,Aktif,False
L004646,C03588,customer,İşletme Kredisi,42989.15,36,3.13,2019-04-21,Kapalı,False
L004647,C03589,customer,İhtiyaç Kredisi,4829.33,48,4.17,2025-04-02,Aktif,False
L004648,C03590,customer,KOBİ Kredisi,38830.82,6,2.6,2022-03-13,Kapalı,False
L004649,C03590,customer,İşletme Kredisi,156924.38,120,3.91,2021-08-08,Aktif,False
L004650,C03592,customer,Konut Kredisi,5645.24,36,2.65,2020-07-22,Kapalı,False
L004651,C03593,customer,KOBİ Kredisi,9807.39,36,3.3,2022-04-29,Aktif,False
L004652,C03594,customer,Kredi Kartı,41406.18,120,4.47,2023-09-20,Aktif,False
L004653,C03595,customer,Taşıt Kredisi,116859.92,60,4.49,2020-06-09,Kapalı,False
L004654,C03596,customer,Konut Kredisi,34572.05,48,3.22,2024-04-22,Aktif,False
L004655,C03596,customer,Taşıt Kredisi,46851.85,24,4.19,2026-03-25,Aktif,False
L004656,C03599,customer,Konut Kredisi,56388.71,60,4.77,2024-01-08,Aktif,False
L004657,C03599,customer,Taşıt Kredisi,48993.58,36,3.81,2023-01-24,Kapalı,False
L004658,C03600,customer,Kredi Kartı,44134.88,48,4.13,2019-10-22,Kapalı,False
L004659,C03601,customer,İhtiyaç Kredisi,39228.15,120,3.38,2026-03-06,Aktif,False
L004660,C03601,customer,Konut Kredisi,31196.22,36,2.6,2020-06-06,Kapalı,False
L004661,C03602,customer,Kredi Kartı,44090.59,6,4.6,2021-01-30,Aktif,False
L004662,C03602,customer,Taşıt Kredisi,11499.21,12,3.24,2020-08-14,Kapalı,False
L004663,C03603,customer,Kredi Kartı,79507.35,6,2.67,2026-05-16,Aktif,False
L004664,C03603,customer,Kredi Kartı,14494.93,24,4.07,2024-11-21,Aktif,False
L004665,C03604,customer,İşletme Kredisi,194814.79,120,4.72,2019-08-31,Aktif,False
L004666,C03604,customer,Kredi Kartı,24569.66,84,4.26,2019-05-05,Kapalı,False
L004667,C03605,customer,İhtiyaç Kredisi,110410.66,84,3.13,2020-04-14,Aktif,True
L004668,C03605,customer,İşletme Kredisi,2069.98,48,4.87,2020-03-23,Aktif,False
L004669,C03605,customer,KOBİ Kredisi,22952.7,120,3.21,2024-04-25,Aktif,False
L004670,C03606,customer,KOBİ Kredisi,16322.39,60,4.7,2021-02-09,Aktif,False
L004671,C03607,customer,KOBİ Kredisi,23228.16,36,4.55,2026-06-15,Aktif,False
L004672,C03608,customer,KOBİ Kredisi,59808.79,36,3.25,2023-07-10,Kapalı,False
L004673,C03609,customer,KOBİ Kredisi,5539.44,60,3.2,2026-05-30,Aktif,False
L004674,C03610,customer,Taşıt Kredisi,16354.25,6,3.31,2021-12-29,Kapalı,False
L004675,C03611,customer,İşletme Kredisi,121556.66,12,4.87,2023-12-04,Aktif,False
L004676,C03612,customer,Taşıt Kredisi,12018.72,36,3.61,2025-03-20,Aktif,False
L004677,C03613,customer,Kredi Kartı,120453.33,84,3.02,2025-10-04,Aktif,False
L004678,C03614,customer,İşletme Kredisi,13196.5,12,3.4,2024-11-10,Kapalı,False
L004679,C03615,customer,İhtiyaç Kredisi,42033.54,120,4.67,2022-05-11,Aktif,False
L004680,C03615,customer,Kredi Kartı,30351.11,24,2.86,2024-01-16,Kapalı,False
L004681,C03617,customer,KOBİ Kredisi,192717.7,6,2.82,2019-04-09,Kapalı,False
L004682,C03618,customer,İhtiyaç Kredisi,438914.48,24,2.61,2021-04-01,Kapalı,False
L004683,C03619,customer,Taşıt Kredisi,11120.42,84,3.37,2022-03-19,Aktif,False
L004684,C03619,customer,İhtiyaç Kredisi,9214.96,84,3.71,2025-10-09,Aktif,True
L004685,C03620,customer,KOBİ Kredisi,51129.75,6,2.74,2021-09-26,Aktif,False
L004686,C03620,customer,Kredi Kartı,27071.89,12,4.42,2026-07-08,Aktif,False
L004687,C03621,customer,Kredi Kartı,116931.64,84,4.73,2026-05-10,Aktif,True
L004688,C03622,customer,İhtiyaç Kredisi,11366.36,36,4.36,2023-11-04,Aktif,False
L004689,C03622,customer,KOBİ Kredisi,11985.92,12,4.32,2023-10-01,Kapalı,False
L004690,C03623,customer,Taşıt Kredisi,83499.11,36,3.78,2019-10-23,Kapalı,True
L004691,C03623,customer,İhtiyaç Kredisi,131991.89,60,4.46,2022-12-15,Aktif,False
L004692,C03624,customer,Konut Kredisi,33694.51,120,4.42,2021-11-28,Aktif,False
L004693,C03625,customer,KOBİ Kredisi,58440.97,6,2.95,2021-06-22,Aktif,False
L004694,C03625,customer,KOBİ Kredisi,10397.15,12,2.72,2024-06-04,Kapalı,False
L004695,C03626,customer,İşletme Kredisi,27608.16,6,4.57,2024-04-26,Kapalı,False
L004696,C03627,customer,İşletme Kredisi,99218.68,60,4.6,2021-04-10,Kapalı,False
L004697,C03627,customer,KOBİ Kredisi,48214.54,24,2.92,2021-03-25,Kapalı,False
L004698,C03628,customer,KOBİ Kredisi,42503.58,84,3.08,2020-09-10,Aktif,False
L004699,C03629,customer,Kredi Kartı,19224.3,6,4.61,2024-03-07,Kapalı,False
