company_id,yil,ciro_tl,net_kar_tl,toplam_borc_tl,ozkaynak_tl
F00720,2024,776574.83,87429.4,188829.08,669750.34
F00720,2025,1239776.44,74059.04,824620.61,633598.09
F00721,2021,1495870.73,258637.1,549495.47,974168.61
F00721,2022,1673236.05,413180.16,1341605.15,1033773.2
F00721,2023,2184939.37,78989.12,1883672.42,916261.24
F00721,2024,2006126.09,462589.83,1400228.95,1315708.22
F00721,2025,1782403.92,140718.65,353608.09,930953.36
F00722,2021,3776736.59,654074.71,1143671.7,2060308.07
F00722,2022,3227150.95,266233.7,1838231.01,1877298.37
F00722,2023,2912190.27,247414.37,1091594.76,1759847.74
F00722,2024,3256771.2,617984.92,1593000.0,1815479.74
F00722,2025,5555819.54,239439.91,804536.84,1822894.06
F00723,2021,432323.73,92612.92,255549.18,495066.07
F00723,2022,506146.46,84473.77,363564.84,462455.8
F00723,2023,507363.91,72755.84,289499.02,464898.33
F00723,2024,435431.45,128071.7,187414.44,502477.6
F00723,2025,757120.85,131841.88,314397.8,551818.85
F00724,2021,6598679.22,478295.97,1609002.56,2940886.19
F00724,2022,6282855.62,1618950.79,1141863.48,3648754.27
F00724,2023,8684059.65,1758043.77,1158607.56,4060530.12
F00724,2024,6602958.26,578756.47,769060.22,2962970.62
F00724,2025,10545604.46,485918.09,8158427.92,2961514.94
F00725,2021,2798310.57,234559.0,2464421.01,1108882.59
F00725,2022,2831812.61,697006.77,1712154.87,1554369.26
F00725,2023,2637840.11,479995.29,1534484.82,1386689.66
F00725,2024,2328350.25,98022.63,296320.97,1117451.02
F00725,2025,2850819.93,602729.58,1302313.83,1495314.22
F00726,2021,127013.81,6920.25,34282.72,108037.52
F00726,2022,113979.22,16639.01,44750.37,112398.66
F00726,2023,133917.41,30731.98,56701.66,132309.8
F00726,2024,152522.85,29388.2,43348.44,125559.16
F00726,2025,171908.51,10140.18,94794.65,109896.04
F00727,2021,125738.53,35118.95,73231.82,70871.49
F00727,2022,114285.02,33150.7,77060.55,56345.39
F00727,2023,95080.26,14035.15,81007.09,50697.52
F00727,2024,121758.45,25314.79,77381.68,70319.53
F00727,2025,81140.26,2624.11,64628.3,47741.53
F00728,2021,4403002.87,918122.3,3302618.75,2023342.14
F00728,2022,5525745.13,1262464.26,3082308.64,2537504.61
F00728,2023,5548881.21,448170.38,4662640.12,1739293.7
F00728,2024,4468093.72,556614.58,2599311.24,1846378.3
F00728,2025,10094602.9,693298.2,3690471.18,2085513.67
F00729,2021,957535.36,194386.74,570908.65,487994.53
F00729,2022,826005.81,226607.44,236116.29,574767.02
F00729,2023,941719.42,127306.69,805250.4,429248.42
F00729,2024,1336758.08,259082.32,494579.1,569123.46
F00729,2025,1553948.71,314534.67,1101946.35,476551.45
F00730,2021,547671.36,15011.49,512598.66,228721.84
F00730,2022,586476.36,39959.48,500054.39,244303.11
F00730,2023,590828.16,35584.03,260936.39,241393.06
F00730,2024,506996.67,69952.48,201416.75,270529.83
F00730,2025,713622.46,57462.16,252936.44,244781.07
F00731,2021,3453178.78,126043.63,1682647.54,1331166.01
F00731,2022,3445872.29,572053.83,2456158.25,1529684.16
F00731,2023,3275568.47,936786.61,2167058.27,2048777.36
F00731,2024,3526524.57,526456.43,2468042.0,1536718.52
F00731,2025,4228831.29,127298.74,2648831.04,1325057.23
F00732,2021,1453886.2,146203.45,996939.56,1051576.17
F00732,2022,1533807.42,147554.12,414397.99,962592.69
F00732,2023,1330563.98,362685.01,647175.49,1145728.18
F00732,2024,1926241.94,482685.17,575850.35,1332573.74
F00732,2025,1962872.59,553094.69,1681389.03,1327797.95
F00733,2021,407140.52,58211.19,302973.99,344316.96
F00733,2022,407274.07,55751.49,222754.94,331812.81
F00733,2023,374371.43,76788.24,334771.23,360310.2
F00733,2024,367128.35,60417.39,306708.6,356227.07
F00733,2025,334813.66,14891.95,282540.66,319465.02
F00734,2021,406475.46,68739.63,114608.19,257400.82
F00734,2022,492099.39,137376.28,90206.51,260010.5
F00734,2023,480241.21,114663.36,412388.3,267547.62
F00734,2024,737432.78,189416.57,466302.78,332865.14
F00734,2025,695914.25,34908.92,179262.73,243298.17
F00735,2021,187915.87,56263.96,151739.71,103283.56
F00735,2022,179714.95,30490.75,128307.47,75287.14
F00735,2023,252491.92,65873.33,187541.39,108218.33
F00735,2024,169276.61,46475.71,133913.38,77260.08
F00735,2025,224244.14,31677.77,60714.51,76719.29
F00736,2021,570324.28,50237.53,541717.98,241310.62
F00736,2022,576157.11,98541.62,532452.91,279399.4
F00736,2023,589712.83,25740.82,377125.41,222246.76
F00736,2024,765632.81,104030.61,705986.85,253129.43
F00736,2025,709044.35,171619.1,636665.9,278268.18
F00737,2021,361306.96,93211.51,258930.34,167514.83
F00737,2022,378401.42,37757.13,270410.5,121966.88
F00737,2023,233198.1,14421.87,65439.83,120534.07
F00737,2024,197164.3,42120.93,166207.72,144850.53
F00737,2025,141222.07,24647.87,116916.94,115104.46
F00738,2021,1917819.59,334324.46,970911.94,2061470.9
F00738,2022,2349267.96,367837.42,1194105.32,2057341.77
F00738,2023,1900609.18,69485.53,191883.87,1780783.69
F00738,2024,2733929.66,558772.26,1144128.22,2014095.53
F00738,2025,2422040.52,165097.71,1597092.45,1820319.08
F00739,2021,561893.11,64023.82,444621.38,614762.14
F00739,2022,608718.99,52055.17,517577.1,608875.11
F00739,2023,532510.3,106882.48,283615.17,652218.71
F00739,2024,876932.67,29686.33,136856.68,613028.08
F00739,2025,431079.01,20938.61,92112.46,610396.71
F00740,2021,352488.94,66824.92,101430.41,229785.33
F00740,2022,383441.93,13539.32,163842.78,191058.88
F00740,2023,441676.38,29686.19,56276.69,196605.58
F00740,2024,234789.83,33682.39,185970.53,209626.7
F00740,2025,540286.62,108860.15,74053.7,226104.75
F00741,2021,1686549.45,338947.42,296205.08,825902.89
F00741,2022,1847963.91,544065.87,1412646.9,1187609.74
F00741,2023,1476697.58,53079.15,456175.35,698394.43
F00741,2024,2027323.46,105997.96,414220.07,742329.81
F00741,2025,2357600.22,166603.51,408079.89,705840.94
F00742,2021,868771.94,20693.44,497281.02,503471.79
F00742,2022,974457.49,87291.77,341533.31,536049.0
F00742,2023,1039271.45,106441.56,760337.12,548150.21
F00742,2024,1005792.99,154499.41,590290.95,608656.27
F00742,2025,1460093.63,271132.08,542074.91,631853.32
F00743,2021,4965538.69,1481426.48,614445.15,3296991.71
F00743,2022,5064683.25,587100.02,4270692.84,2180977.83
F00743,2023,5134823.74,765402.62,3970389.11,2714987.66
F00743,2024,6539475.94,786610.35,5468636.91,2650018.44
F00743,2025,8449499.43,2528448.46,4322304.87,4096847.32
F00744,2021,678910.14,94336.82,530271.24,583099.23
F00744,2022,806011.18,122101.32,497980.13,607104.24
F00744,2023,833667.05,53641.94,145220.25,564359.62
F00744,2024,678545.1,96634.18,590929.21,559166.34
F00744,2025,965318.1,72831.38,382027.78,574689.85
F00745,2021,75287.66,4516.92,50182.11,71845.67
F00745,2022,76017.67,4951.92,72765.19,69617.06
F00745,2023,71115.05,16984.41,36265.65,78879.33
F00745,2024,78627.93,13287.85,30551.0,72232.26
F00745,2025,37205.38,9040.82,18451.05,73198.91
F00746,2021,783986.45,159865.66,578248.06,754905.02
F00746,2022,828925.35,164520.82,741323.36,661478.24
F00746,2023,794944.81,122518.86,377394.71,639712.76
F00746,2024,962624.43,175869.3,729445.7,736145.02
F00746,2025,1964539.32,406463.22,682682.79,849968.2
F00747,2021,656940.51,180589.53,329280.21,969474.7
F00747,2022,542049.73,62901.56,470360.11,824433.36
F00747,2023,793569.95,49847.26,232825.2,847373.02
F00747,2024,793792.4,207029.83,655385.11,941511.2
F00747,2025,856909.53,102018.34,382665.34,874363.27
F00748,2021,553835.11,57765.56,543251.56,268788.73
F00748,2022,688108.62,137994.39,267178.91,296376.12
F00748,2023,671516.18,13972.88,117318.9,229044.81
F00748,2024,583529.5,36733.1,80181.01,242700.79
F00748,2025,775023.07,204752.82,342182.51,397359.4
F00749,2021,670174.43,141441.13,521069.22,650050.87
F00749,2022,783981.8,187948.36,569318.52,652226.47
F00749,2023,1098581.44,154834.21,638943.2,719848.71
F00749,2024,1332991.01,111865.86,1132171.52,612970.39
F00749,2025,1602528.14,363295.99,562066.93,685061.35
F00750,2021,645607.66,134403.57,312439.43,287722.59
F00750,2022,736551.54,123584.92,455863.72,314471.81
F00750,2023,755257.26,41177.34,208215.49,216785.07
F00750,2024,713702.76,172826.02,633813.21,298880.16
F00750,2025,1159363.89,121855.24,528863.43,256560.1
F00751,2021,7001852.36,985758.32,6132909.07,4224857.21
F00751,2022,6558475.71,1261683.76,4812941.74,4282053.11
F00751,2023,5966347.63,1629401.63,1728163.36,4664168.75
F00751,2024,10434392.33,1571006.6,7271355.6,4712443.91
F00751,2025,8524017.79,2044517.89,6874917.25,4539129.12
F00752,2021,1011078.61,162153.62,366034.96,789847.26
F00752,2022,983741.07,151946.97,332625.17,814241.36
F00752,2023,1005596.48,242990.62,826040.15,773471.61
F00752,2024,1194210.92,131404.34,189028.23,804301.54
F00752,2025,762608.29,70578.94,245255.79,729102.45
F00753,2021,2318379.43,397960.03,1485693.86,920244.85
F00753,2022,2786753.37,159154.25,605974.34,812034.62
F00753,2023,3402908.23,718917.78,988802.68,897340.47
F00753,2024,2073664.3,64168.17,856210.4,713488.62
F00753,2025,2401122.7,610037.65,1217446.41,1168671.15
F00754,2021,704624.1,27588.6,318702.46,323433.63
F00754,2022,597643.32,128777.98,367884.13,416137.78
F00754,2023,544275.04,111517.42,250846.05,354821.51
F00754,2024,833009.92,85360.44,372244.43,340994.08
F00754,2025,805030.55,132475.81,593715.11,350919.36
F00755,2021,683858.5,143186.19,192695.27,517597.89
F00755,2022,789478.14,189918.39,490309.04,557692.05
F00755,2023,921241.34,216995.46,314472.54,570049.19
F00755,2024,647032.1,105379.18,302466.73,549039.02
F00755,2025,1037785.93,282849.21,524486.2,703184.37
F00756,2021,554826.55,139059.55,57067.36,278385.96
F00756,2022,682881.99,179775.92,159431.26,351810.38
F00756,2023,942306.66,241275.7,280436.8,399735.48
F00756,2024,845071.35,64681.48,352216.29,229426.7
F00756,2025,934180.32,45055.38,336732.9,206696.13
F00757,2021,899859.31,108032.66,191515.85,507395.67
F00757,2022,883624.59,57185.9,578348.6,438216.99
F00757,2023,967562.35,28550.23,247683.47,430421.78
F00757,2024,883255.47,41061.39,612582.9,446535.39
F00757,2025,1881163.93,274913.89,417210.72,532500.03
F00758,2021,1023694.46,48131.89,133429.21,783637.57
F00758,2022,1030253.42,49152.8,383030.44,789070.48
F00758,2023,903370.29,187689.43,654863.16,903632.51
F00758,2024,1290809.89,42697.84,1164850.98,790116.98
F00758,2025,622532.01,141809.45,391836.18,894872.15
F00759,2021,3146694.34,867930.37,2319215.45,2204354.87
F00759,2022,3611504.52,979857.58,483442.62,1746570.93
F00759,2023,4125566.16,966421.31,1937112.52,2030092.22
F00759,2024,4794689.2,606152.88,3085492.91,1759553.44
F00759,2025,4853078.47,955317.05,757785.02,1911381.81
F00760,2021,109973.52,1672.61,99630.49,83548.01
F00760,2022,117317.29,3216.54,88898.83,84109.59
F00760,2023,115772.58,23893.17,12834.36,95166.44
F00760,2024,99462.27,8626.78,84579.38,90485.5
F00760,2025,90010.9,2153.86,71888.92,82776.9
F00761,2021,113063.59,17092.86,64203.58,55114.64
F00761,2022,129687.42,16739.12,31224.96,60441.82
F00761,2023,116437.05,19502.56,89380.17,54706.01
F00761,2024,117309.03,9547.35,73706.52,49869.23
F00761,2025,166321.57,5903.06,110393.46,52359.11
F00762,2021,307937.63,26546.86,283901.55,197982.31
F00762,2022,279059.54,32563.41,270271.38,190066.8
F00762,2023,340531.68,12989.69,301441.91,180385.04
F00762,2024,216599.71,24068.02,200610.3,189343.75
F00762,2025,306056.19,15331.72,145331.25,185472.41
F00763,2021,953119.95,254705.61,831862.91,624107.49
F00763,2022,845151.73,108985.47,489969.27,591395.11
F00763,2023,969367.27,244530.48,122208.54,596689.29
F00763,2024,1453360.69,207948.02,658893.99,637571.98
F00763,2025,1220246.69,227618.01,971487.97,625088.2
F00764,2021,1961936.61,205524.53,845239.97,1224522.51
F00764,2022,2014233.32,489810.2,402208.66,1531643.48
F00764,2023,3323873.01,900660.26,590400.54,1713395.06
F00764,2024,3096638.17,333940.85,2348456.74,1381614.51
F00764,2025,2456625.42,686395.87,2192439.45,1526597.76
F00765,2021,360526.67,42385.6,91935.89,125597.51
F00765,2022,425515.93,98952.98,131606.46,170355.48
F00765,2023,436923.99,127471.23,219623.76,179189.72
F00765,2024,574771.86,32695.73,511959.56,134425.21
F00765,2025,618659.08,31847.71,160253.02,122497.47
F00766,2021,1139359.48,275467.85,974986.43,659889.61
F00766,2022,1395689.36,120724.54,875537.92,468720.49
F00766,2023,1344002.33,43222.96,444708.09,466947.72
F00766,2024,1676307.75,76929.52,915490.74,487740.78
F00766,2025,1561032.06,443166.77,1100910.11,584568.56
F00767,2021,4712797.09,1142304.42,2512975.09,2548248.97
F00767,2022,4414559.42,410980.51,1815370.79,1874839.14
F00767,2023,5005124.37,1363774.19,4056136.27,2559632.57
F00767,2024,4115566.83,944165.4,2797430.14,2517245.85
F00767,2025,3477491.44,984942.22,2899352.01,2238139.68
F00768,2021,154302.15,12977.62,79757.89,120802.07
F00768,2022,146149.83,31091.33,94454.78,137441.99
F00768,2023,183863.68,24364.52,111418.59,132902.96
F00768,2024,110731.92,13667.76,40564.35,127684.49
F00768,2025,89645.05,17664.99,50821.45,129792.09
F00769,2021,483728.85,24224.47,59956.68,196136.87
F00769,2022,470728.41,52707.29,150130.44,208834.28
F00769,2023,581362.44,73639.26,346141.38,236501.35
F00769,2024,944053.4,55831.19,274802.77,232075.68
F00769,2025,768992.57,215513.76,107401.25,370958.66
F00770,2021,447934.68,17694.56,300420.04,213999.86
F00770,2022,424787.5,58007.19,259129.64,219718.05
F00770,2023,468248.87,112311.73,415602.33,273615.78
F00770,2024,465801.51,53073.86,292354.77,226026.0
F00770,2025,981700.87,72145.94,412564.24,252178.13
F00771,2021,751599.83,51641.98,529532.1,300022.51
F00771,2022,643419.99,160498.89,112222.13,430270.92
F00771,2023,861537.36,236562.43,553431.41,388116.76
F00771,2024,414975.98,90518.79,187579.12,304905.63
F00771,2025,520658.77,54097.1,147212.5,311071.36
F00772,2021,665379.43,128092.2,354593.95,267289.47
F00772,2022,632819.88,60373.61,165311.76,240779.95
F00772,2023,597468.78,109516.82,199866.63,275643.0
F00772,2024,430090.9,92674.01,253111.48,266911.09
F00772,2025,614986.6,40291.09,525427.49,224516.81
F00773,2021,1655711.38,81379.58,1172909.37,723088.51
F00773,2022,1624588.51,361537.95,945857.64,808479.76
F00773,2023,1579173.15,70745.32,1366063.12,686236.56
F00773,2024,2721552.04,101666.84,1416817.07,727200.59
F00773,2025,3399802.75,1012769.67,2625969.12,1178838.9
F00774,2021,3126108.69,199043.07,842538.44,1387277.37
F00774,2022,3512284.83,132432.53,3149909.84,1322853.33
F00774,2023,3675670.08,606043.86,1892763.45,1537293.43
F00774,2024,2593180.34,724558.42,1498067.39,1609028.82
F00774,2025,2146909.06,549437.85,891737.94,1745657.22
F00775,2021,4095849.06,632575.32,2597134.44,2123108.82
F00775,2022,4955442.82,216889.54,4432553.46,1986370.27
F00775,2023,5525571.61,1149064.72,3864052.44,2973700.97
F00775,2024,3638594.82,948619.64,667768.0,2681316.86
F00775,2025,6325888.79,972616.51,4549137.19,2737038.59
F00776,2021,722002.82,30003.74,338661.9,233886.87
F00776,2022,797855.61,75230.31,432149.34,256027.94
F00776,2023,868754.0,258451.9,309975.73,463339.37
F00776,2024,662599.9,83037.48,348588.82,262652.05
F00776,2025,787389.29,67232.87,308295.27,262605.3
F00777,2021,1191240.24,162165.59,956277.75,1245086.29
F00777,2022,1262598.24,347852.9,833335.96,1376147.77
F00777,2023,1367639.47,361124.51,1227978.13,1467417.95
F00777,2024,1311447.12,184141.97,780276.56,1343033.86
F00777,2025,2032451.48,410744.81,1792956.68,1373945.46
F00778,2021,493426.87,10963.4,148115.26,215957.68
F00778,2022,496454.34,22342.18,151423.08,216524.31
F00778,2023,458402.37,79830.34,261309.66,235554.24
F00778,2024,464456.63,122017.57,324321.3,271491.48
F00778,2025,779041.56,209846.63,697290.25,316951.32
F00779,2021,278316.24,25746.79,126423.6,106408.15
F00779,2022,278122.66,14419.9,127194.03,107829.39
F00779,2023,357802.67,19211.84,250366.08,102846.15
F00779,2024,493771.96,111242.89,354747.98,203167.09
F00779,2025,710399.64,188255.86,102111.28,254800.04
F00780,2021,410626.05,121407.09,248399.88,258293.49
F00780,2022,414057.46,116635.43,369661.35,215201.55
F00780,2023,355110.99,98106.38,82987.36,199192.67
F00780,2024,482949.95,51342.57,273793.53,197588.82
F00780,2025,635000.47,122087.19,262241.7,250671.02
F00781,2021,3411572.32,336072.8,3032032.42,1582135.52
F00781,2022,3339273.05,264305.61,590275.61,1558487.81
F00781,2023,2998720.97,815588.64,1906900.68,1721833.15
F00781,2024,2787293.38,616914.82,511828.18,1636683.07
F00781,2025,2289746.74,370123.64,500961.63,1537473.57
F00782,2021,1151711.61,175864.92,715950.04,448270.52
F00782,2022,1502719.56,122206.62,481015.08,429039.02
F00782,2023,1661847.14,331709.63,702427.49,649941.6
F00782,2024,1478310.37,136791.7,1378818.13,422020.34
F00782,2025,1399830.6,36389.34,404686.75,380545.57
F00783,2021,397741.89,86891.52,391488.41,199639.91
F00783,2022,406665.82,63068.85,103086.71,186270.46
F00783,2023,453927.01,92561.44,459572.17,214831.43
F00783,2024,449026.4,2783.52,132356.07,128729.3
F00783,2025,248490.15,21948.26,245095.8,141290.12
F00784,2021,357005.52,100784.9,46238.75,199783.11
F00784,2022,349527.77,72635.25,178379.29,181400.52
F00784,2023,357455.49,99866.95,229663.53,200880.86
F00784,2024,365746.7,22947.35,205316.34,146764.73
F00784,2025,525003.88,46979.3,203147.84,143614.55
F00785,2021,1492231.49,63670.66,817590.86,527212.87
F00785,2022,1637007.15,166888.64,864136.14,583595.13
F00785,2023,1525571.15,145462.22,1021656.91,558566.62
F00785,2024,1571015.1,215535.22,1225487.6,653960.32
F00785,2025,786338.77,165768.74,546548.01,630632.37
F00786,2021,2902424.28,601158.03,351400.03,2618853.34
F00786,2022,3082921.51,88290.63,2508078.09,2134976.71
F00786,2023,2978806.29,156557.55,1009017.22,2142655.36
F00786,2024,2775459.53,791296.29,948034.42,2354932.71
F00786,2025,1724742.28,251165.34,1149596.22,2240898.1
F00787,2021,130161.34,15356.72,99069.08,137263.49
F00787,2022,116201.26,21652.18,39831.35,141848.73
F00787,2023,114060.85,24096.61,99495.23,153097.78
F00787,2024,152016.18,11533.03,16993.65,135761.62
F00787,2025,110750.52,13257.75,89345.9,137524.33
F00788,2021,400814.2,41739.84,215807.58,358534.57
F00788,2022,481230.21,87671.53,158901.65,422572.98
F00788,2023,394629.46,73652.25,134335.65,365777.31
F00788,2024,418610.11,105389.14,210979.41,393340.9
F00788,2025,953176.09,221905.82,644515.71,440123.27
F00789,2021,60726.49,16819.4,22808.66,71515.8
F00789,2022,62419.24,2248.79,25435.4,67958.39
F00789,2023,57667.39,1583.97,39721.24,66899.82
F00789,2024,40184.57,6761.67,24327.61,69778.58
F00789,2025,71368.5,9889.74,31978.37,73373.65
F00790,2021,605222.21,179540.38,101579.69,358048.57
F00790,2022,630975.43,77402.5,231722.08,218040.09
F00790,2023,543007.07,71921.69,329879.77,214944.2
F00790,2024,547063.21,77304.21,474833.72,237753.79
F00790,2025,623368.55,53452.09,271246.08,215230.23
F00791,2021,288912.41,71616.56,120811.68,167790.84
F00791,2022,326697.34,66944.65,169206.91,172228.45
F00791,2023,358572.52,62256.34,265797.71,172268.06
F00791,2024,384942.67,8128.55,58964.28,124902.06
F00791,2025,271642.77,17642.81,191373.47,134344.81
F00792,2021,3315552.51,188325.17,860721.79,2489400.76
F00792,2022,4118522.26,639336.16,1882611.91,2753406.59
F00792,2023,4801254.7,966213.55,1848125.73,2777466.84
F00792,2024,4537208.14,187613.57,3929364.64,2591210.41
F00792,2025,4782820.71,397043.64,2592421.72,2675593.07
F00793,2021,421879.63,15195.62,319947.96,153949.2
F00793,2022,524313.18,78419.58,376777.13,198108.06
F00793,2023,558005.96,134339.85,434090.71,265139.45
F00793,2024,881744.15,234788.34,293849.49,324804.32
F00793,2025,1009572.54,90492.86,468919.87,214855.03
F00794,2021,682245.37,195590.43,481553.64,809925.47
F00794,2022,655041.03,108133.43,98389.43,744487.24
F00794,2023,667955.33,159357.92,171320.18,775133.14
