payment_id,loan_id,taksit_no,vade_tarihi,tutar_tl,odeme_durumu,gecikme_gun
P0117314,L003891,4,2026-07-19,1392.24,Zamanında Ödendi,0
P0117315,L003891,5,2026-08-18,1392.24,Zamanında Ödendi,0
P0117316,L003892,1,2023-04-28,239.1,Zamanında Ödendi,0
P0117317,L003892,2,2023-05-28,239.1,Zamanında Ödendi,0
P0117318,L003892,3,2023-06-27,239.1,Zamanında Ödendi,0
P0117319,L003892,4,2023-07-27,239.1,Zamanında Ödendi,0
P0117320,L003892,5,2023-08-26,239.1,Zamanında Ödendi,0
P0117321,L003892,6,2023-09-25,239.1,Gecikmeli Ödendi,2
P0117322,L003892,7,2023-10-25,239.1,Zamanında Ödendi,0
P0117323,L003892,8,2023-11-24,239.1,Zamanında Ödendi,0
P0117324,L003892,9,2023-12-24,239.1,Zamanında Ödendi,0
P0117325,L003892,10,2024-01-23,239.1,Zamanında Ödendi,0
P0117326,L003892,11,2024-02-22,239.1,Zamanında Ödendi,0
P0117327,L003892,12,2024-03-23,239.1,Zamanında Ödendi,0
P0117328,L003892,13,2024-04-22,239.1,Zamanında Ödendi,0
P0117329,L003892,14,2024-05-22,239.1,Zamanında Ödendi,0
P0117330,L003892,15,2024-06-21,239.1,Zamanında Ödendi,0
P0117331,L003892,16,2024-07-21,239.1,Zamanında Ödendi,0
P0117332,L003892,17,2024-08-20,239.1,Zamanında Ödendi,0
P0117333,L003892,18,2024-09-19,239.1,Zamanında Ödendi,0
P0117334,L003892,19,2024-10-19,239.1,Zamanında Ödendi,0
P0117335,L003892,20,2024-11-18,239.1,Zamanında Ödendi,0
P0117336,L003892,21,2024-12-18,239.1,Zamanında Ödendi,0
P0117337,L003892,22,2025-01-17,239.1,Zamanında Ödendi,0
P0117338,L003892,23,2025-02-16,239.1,Zamanında Ödendi,0
P0117339,L003892,24,2025-03-18,239.1,Zamanında Ödendi,0
P0117340,L003892,25,2025-04-17,239.1,Zamanında Ödendi,0
P0117341,L003892,26,2025-05-17,239.1,Zamanında Ödendi,0
P0117342,L003892,27,2025-06-16,239.1,Zamanında Ödendi,0
P0117343,L003892,28,2025-07-16,239.1,Zamanında Ödendi,0
P0117344,L003892,29,2025-08-15,239.1,Zamanında Ödendi,0
P0117345,L003892,30,2025-09-14,239.1,Zamanında Ödendi,0
P0117346,L003892,31,2025-10-14,239.1,Zamanında Ödendi,0
P0117347,L003892,32,2025-11-13,239.1,Zamanında Ödendi,0
P0117348,L003892,33,2025-12-13,239.1,Zamanında Ödendi,0
P0117349,L003892,34,2026-01-12,239.1,Zamanında Ödendi,0
P0117350,L003892,35,2026-02-11,239.1,Zamanında Ödendi,0
P0117351,L003892,36,2026-03-13,239.1,Gecikmeli Ödendi,2
P0117352,L003892,37,2026-04-12,239.1,Zamanında Ödendi,0
P0117353,L003892,38,2026-05-12,239.1,Zamanında Ödendi,0
P0117354,L003892,39,2026-06-11,239.1,Zamanında Ödendi,0
P0117355,L003892,40,2026-07-11,239.1,Zamanında Ödendi,0
P0117356,L003892,41,2026-08-10,239.1,Zamanında Ödendi,0
P0117357,L003893,1,2020-07-05,1164.53,Zamanında Ödendi,0
P0117358,L003893,2,2020-08-04,1164.53,Zamanında Ödendi,0
P0117359,L003893,3,2020-09-03,1164.53,Zamanında Ödendi,0
P0117360,L003893,4,2020-10-03,1164.53,Zamanında Ödendi,0
P0117361,L003893,5,2020-11-02,1164.53,Zamanında Ödendi,0
P0117362,L003893,6,2020-12-02,1164.53,Zamanında Ödendi,0
P0117363,L003893,7,2021-01-01,1164.53,Zamanında Ödendi,0
P0117364,L003893,8,2021-01-31,1164.53,Zamanında Ödendi,0
P0117365,L003893,9,2021-03-02,1164.53,Zamanında Ödendi,0
P0117366,L003893,10,2021-04-01,1164.53,Zamanında Ödendi,0
P0117367,L003893,11,2021-05-01,1164.53,Zamanında Ödendi,0
P0117368,L003893,12,2021-05-31,1164.53,Zamanında Ödendi,0
P0117369,L003893,13,2021-06-30,1164.53,Zamanında Ödendi,0
P0117370,L003893,14,2021-07-30,1164.53,Zamanında Ödendi,0
P0117371,L003893,15,2021-08-29,1164.53,Zamanında Ödendi,0
P0117372,L003893,16,2021-09-28,1164.53,Zamanında Ödendi,0
P0117373,L003893,17,2021-10-28,1164.53,Zamanında Ödendi,0
P0117374,L003893,18,2021-11-27,1164.53,Zamanında Ödendi,0
P0117375,L003893,19,2021-12-27,1164.53,Zamanında Ödendi,0
P0117376,L003893,20,2022-01-26,1164.53,Zamanında Ödendi,0
P0117377,L003893,21,2022-02-25,1164.53,Zamanında Ödendi,0
P0117378,L003893,22,2022-03-27,1164.53,Zamanında Ödendi,0
P0117379,L003893,23,2022-04-26,1164.53,Zamanında Ödendi,0
P0117380,L003893,24,2022-05-26,1164.53,Zamanında Ödendi,0
P0117381,L003893,25,2022-06-25,1164.53,Zamanında Ödendi,0
P0117382,L003893,26,2022-07-25,1164.53,Zamanında Ödendi,0
P0117383,L003893,27,2022-08-24,1164.53,Zamanında Ödendi,0
P0117384,L003893,28,2022-09-23,1164.53,Zamanında Ödendi,0
P0117385,L003893,29,2022-10-23,1164.53,Zamanında Ödendi,0
P0117386,L003893,30,2022-11-22,1164.53,Zamanında Ödendi,0
P0117387,L003893,31,2022-12-22,1164.53,Zamanında Ödendi,0
P0117388,L003893,32,2023-01-21,1164.53,Gecikmeli Ödendi,0
P0117389,L003893,33,2023-02-20,1164.53,Zamanında Ödendi,0
P0117390,L003893,34,2023-03-22,1164.53,Zamanında Ödendi,0
P0117391,L003893,35,2023-04-21,1164.53,Zamanında Ödendi,0
P0117392,L003893,36,2023-05-21,1164.53,Zamanında Ödendi,0
P0117393,L003894,1,2025-08-09,2831.91,Zamanında Ödendi,0
P0117394,L003894,2,2025-09-08,2831.91,Zamanında Ödendi,0
P0117395,L003894,3,2025-10-08,2831.91,Zamanında Ödendi,0
P0117396,L003894,4,2025-11-07,2831.91,Gecikmeli Ödendi,14
P0117397,L003894,5,2025-12-07,2831.91,Zamanında Ödendi,0
P0117398,L003894,6,2026-01-06,2831.91,Zamanında Ödendi,0
P0117399,L003895,1,2020-01-06,2079.49,Zamanında Ödendi,0
P0117400,L003895,2,2020-02-05,2079.49,Zamanında Ödendi,0
P0117401,L003895,3,2020-03-06,2079.49,Zamanında Ödendi,0
P0117402,L003895,4,2020-04-05,2079.49,Gecikmeli Ödendi,77
P0117403,L003895,5,2020-05-05,2079.49,Zamanında Ödendi,0
P0117404,L003895,6,2020-06-04,2079.49,Zamanında Ödendi,0
P0117405,L003895,7,2020-07-04,2079.49,Zamanında Ödendi,0
P0117406,L003895,8,2020-08-03,2079.49,Zamanında Ödendi,0
P0117407,L003895,9,2020-09-02,2079.49,Zamanında Ödendi,0
P0117408,L003895,10,2020-10-02,2079.49,Zamanında Ödendi,0
P0117409,L003895,11,2020-11-01,2079.49,Zamanında Ödendi,0
P0117410,L003895,12,2020-12-01,2079.49,Zamanında Ödendi,0
P0117411,L003895,13,2020-12-31,2079.49,Zamanında Ödendi,0
P0117412,L003895,14,2021-01-30,2079.49,Zamanında Ödendi,0
P0117413,L003895,15,2021-03-01,2079.49,Zamanında Ödendi,0
P0117414,L003895,16,2021-03-31,2079.49,Zamanında Ödendi,0
P0117415,L003895,17,2021-04-30,2079.49,Zamanında Ödendi,0
P0117416,L003895,18,2021-05-30,2079.49,Zamanında Ödendi,0
P0117417,L003895,19,2021-06-29,2079.49,Zamanında Ödendi,0
P0117418,L003895,20,2021-07-29,2079.49,Zamanında Ödendi,0
P0117419,L003895,21,2021-08-28,2079.49,Zamanında Ödendi,0
P0117420,L003895,22,2021-09-27,2079.49,Zamanında Ödendi,0
P0117421,L003895,23,2021-10-27,2079.49,Zamanında Ödendi,0
P0117422,L003895,24,2021-11-26,2079.49,Zamanında Ödendi,0
P0117423,L003895,25,2021-12-26,2079.49,Zamanında Ödendi,0
P0117424,L003895,26,2022-01-25,2079.49,Zamanında Ödendi,0
P0117425,L003895,27,2022-02-24,2079.49,Zamanında Ödendi,0
P0117426,L003895,28,2022-03-26,2079.49,Zamanında Ödendi,0
P0117427,L003895,29,2022-04-25,2079.49,Zamanında Ödendi,0
P0117428,L003895,30,2022-05-25,2079.49,Zamanında Ödendi,0
P0117429,L003895,31,2022-06-24,2079.49,Zamanında Ödendi,0
P0117430,L003895,32,2022-07-24,2079.49,Zamanında Ödendi,0
P0117431,L003895,33,2022-08-23,2079.49,Zamanında Ödendi,0
P0117432,L003895,34,2022-09-22,2079.49,Zamanında Ödendi,0
P0117433,L003895,35,2022-10-22,2079.49,Zamanında Ödendi,0
P0117434,L003895,36,2022-11-21,2079.49,Zamanında Ödendi,0
P0117435,L003896,1,2025-08-07,4254.76,Zamanında Ödendi,0
P0117436,L003896,2,2025-09-06,4254.76,Zamanında Ödendi,0
P0117437,L003896,3,2025-10-06,4254.76,Gecikmeli Ödendi,33
P0117438,L003896,4,2025-11-05,4254.76,Zamanında Ödendi,0
P0117439,L003896,5,2025-12-05,4254.76,Zamanında Ödendi,0
P0117440,L003896,6,2026-01-04,4254.76,Zamanında Ödendi,0
P0117441,L003896,7,2026-02-03,4254.76,Zamanında Ödendi,0
P0117442,L003896,8,2026-03-05,4254.76,Zamanında Ödendi,0
P0117443,L003896,9,2026-04-04,4254.76,Zamanında Ödendi,0
P0117444,L003896,10,2026-05-04,4254.76,Zamanında Ödendi,0
P0117445,L003896,11,2026-06-03,4254.76,Zamanında Ödendi,0
P0117446,L003896,12,2026-07-03,4254.76,Zamanında Ödendi,0
P0117447,L003896,13,2026-08-02,4254.76,Zamanında Ödendi,0
P0117448,L003897,1,2019-03-09,2339.89,Zamanında Ödendi,0
P0117449,L003897,2,2019-04-08,2339.89,Zamanında Ödendi,0
P0117450,L003897,3,2019-05-08,2339.89,Zamanında Ödendi,0
P0117451,L003897,4,2019-06-07,2339.89,Zamanında Ödendi,0
P0117452,L003897,5,2019-07-07,2339.89,Zamanında Ödendi,0
P0117453,L003897,6,2019-08-06,2339.89,Zamanında Ödendi,0
P0117454,L003897,7,2019-09-05,2339.89,Zamanında Ödendi,0
P0117455,L003897,8,2019-10-05,2339.89,Zamanında Ödendi,0
P0117456,L003897,9,2019-11-04,2339.89,Zamanında Ödendi,0
P0117457,L003897,10,2019-12-04,2339.89,Zamanında Ödendi,0
P0117458,L003897,11,2020-01-03,2339.89,Zamanında Ödendi,0
P0117459,L003897,12,2020-02-02,2339.89,Zamanında Ödendi,0
P0117460,L003897,13,2020-03-03,2339.89,Zamanında Ödendi,0
P0117461,L003897,14,2020-04-02,2339.89,Zamanında Ödendi,0
P0117462,L003897,15,2020-05-02,2339.89,Zamanında Ödendi,0
P0117463,L003897,16,2020-06-01,2339.89,Zamanında Ödendi,0
P0117464,L003897,17,2020-07-01,2339.89,Zamanında Ödendi,0
P0117465,L003897,18,2020-07-31,2339.89,Zamanında Ödendi,0
P0117466,L003897,19,2020-08-30,2339.89,Zamanında Ödendi,0
P0117467,L003897,20,2020-09-29,2339.89,Zamanında Ödendi,0
P0117468,L003897,21,2020-10-29,2339.89,Zamanında Ödendi,0
P0117469,L003897,22,2020-11-28,2339.89,Zamanında Ödendi,0
P0117470,L003897,23,2020-12-28,2339.89,Zamanında Ödendi,0
P0117471,L003897,24,2021-01-27,2339.89,Zamanında Ödendi,0
P0117472,L003897,25,2021-02-26,2339.89,Zamanında Ödendi,0
P0117473,L003897,26,2021-03-28,2339.89,Gecikmeli Ödendi,18
P0117474,L003897,27,2021-04-27,2339.89,Zamanında Ödendi,0
P0117475,L003897,28,2021-05-27,2339.89,Zamanında Ödendi,0
P0117476,L003897,29,2021-06-26,2339.89,Zamanında Ödendi,0
P0117477,L003897,30,2021-07-26,2339.89,Zamanında Ödendi,0
P0117478,L003897,31,2021-08-25,2339.89,Zamanında Ödendi,0
P0117479,L003897,32,2021-09-24,2339.89,Zamanında Ödendi,0
P0117480,L003897,33,2021-10-24,2339.89,Zamanında Ödendi,0
P0117481,L003897,34,2021-11-23,2339.89,Zamanında Ödendi,0
P0117482,L003897,35,2021-12-23,2339.89,Zamanında Ödendi,0
P0117483,L003897,36,2022-01-22,2339.89,Zamanında Ödendi,0
P0117484,L003897,37,2022-02-21,2339.89,Zamanında Ödendi,0
P0117485,L003897,38,2022-03-23,2339.89,Zamanında Ödendi,0
P0117486,L003897,39,2022-04-22,2339.89,Zamanında Ödendi,0
P0117487,L003897,40,2022-05-22,2339.89,Zamanında Ödendi,0
P0117488,L003897,41,2022-06-21,2339.89,Zamanında Ödendi,0
P0117489,L003897,42,2022-07-21,2339.89,Zamanında Ödendi,0
P0117490,L003897,43,2022-08-20,2339.89,Zamanında Ödendi,0
P0117491,L003897,44,2022-09-19,2339.89,Zamanında Ödendi,0
P0117492,L003897,45,2022-10-19,2339.89,Zamanında Ödendi,0
P0117493,L003897,46,2022-11-18,2339.89,Zamanında Ödendi,0
P0117494,L003897,47,2022-12-18,2339.89,Zamanında Ödendi,0
P0117495,L003897,48,2023-01-17,2339.89,Zamanında Ödendi,0
P0117496,L003897,49,2023-02-16,2339.89,Zamanında Ödendi,0
P0117497,L003897,50,2023-03-18,2339.89,Zamanında Ödendi,0
P0117498,L003897,51,2023-04-17,2339.89,Zamanında Ödendi,0
P0117499,L003897,52,2023-05-17,2339.89,Zamanında Ödendi,0
P0117500,L003897,53,2023-06-16,2339.89,Zamanında Ödendi,0
P0117501,L003897,54,2023-07-16,2339.89,Zamanında Ödendi,0
P0117502,L003897,55,2023-08-15,2339.89,Zamanında Ödendi,0
P0117503,L003897,56,2023-09-14,2339.89,Zamanında Ödendi,0
P0117504,L003897,57,2023-10-14,2339.89,Zamanında Ödendi,0
P0117505,L003897,58,2023-11-13,2339.89,Zamanında Ödendi,0
P0117506,L003897,59,2023-12-13,2339.89,Zamanında Ödendi,0
P0117507,L003897,60,2024-01-12,2339.89,Zamanında Ödendi,0
P0117508,L003897,61,2024-02-11,2339.89,Zamanında Ödendi,0
P0117509,L003897,62,2024-03-12,2339.89,Zamanında Ödendi,0
P0117510,L003897,63,2024-04-11,2339.89,Zamanında Ödendi,0
P0117511,L003897,64,2024-05-11,2339.89,Zamanında Ödendi,0
P0117512,L003897,65,2024-06-10,2339.89,Zamanında Ödendi,0
P0117513,L003897,66,2024-07-10,2339.89,Zamanında Ödendi,0
P0117514,L003897,67,2024-08-09,2339.89,Zamanında Ödendi,0
P0117515,L003897,68,2024-09-08,2339.89,Zamanında Ödendi,0
P0117516,L003897,69,2024-10-08,2339.89,Zamanında Ödendi,0
P0117517,L003897,70,2024-11-07,2339.89,Zamanında Ödendi,0
P0117518,L003897,71,2024-12-07,2339.89,Zamanında Ödendi,0
P0117519,L003897,72,2025-01-06,2339.89,Zamanında Ödendi,0
P0117520,L003897,73,2025-02-05,2339.89,Zamanında Ödendi,0
P0117521,L003897,74,2025-03-07,2339.89,Zamanında Ödendi,0
P0117522,L003897,75,2025-04-06,2339.89,Zamanında Ödendi,0
P0117523,L003897,76,2025-05-06,2339.89,Zamanında Ödendi,0
P0117524,L003897,77,2025-06-05,2339.89,Zamanında Ödendi,0
P0117525,L003897,78,2025-07-05,2339.89,Zamanında Ödendi,0
P0117526,L003897,79,2025-08-04,2339.89,Zamanında Ödendi,0
P0117527,L003897,80,2025-09-03,2339.89,Zamanında Ödendi,0
P0117528,L003897,81,2025-10-03,2339.89,Zamanında Ödendi,0
P0117529,L003897,82,2025-11-02,2339.89,Zamanında Ödendi,0
P0117530,L003897,83,2025-12-02,2339.89,Zamanında Ödendi,0
P0117531,L003897,84,2026-01-01,2339.89,Zamanında Ödendi,0
P0117532,L003898,1,2024-10-30,1234.74,Zamanında Ödendi,0
P0117533,L003898,2,2024-11-29,1234.74,Zamanında Ödendi,0
P0117534,L003898,3,2024-12-29,1234.74,Zamanında Ödendi,0
P0117535,L003898,4,2025-01-28,1234.74,Zamanında Ödendi,0
P0117536,L003898,5,2025-02-27,1234.74,Zamanında Ödendi,0
P0117537,L003898,6,2025-03-29,1234.74,Zamanında Ödendi,0
P0117538,L003898,7,2025-04-28,1234.74,Zamanında Ödendi,0
P0117539,L003898,8,2025-05-28,1234.74,Zamanında Ödendi,0
P0117540,L003898,9,2025-06-27,1234.74,Zamanında Ödendi,0
P0117541,L003898,10,2025-07-27,1234.74,Gecikmeli Ödendi,23
P0117542,L003898,11,2025-08-26,1234.74,Zamanında Ödendi,0
P0117543,L003898,12,2025-09-25,1234.74,Zamanında Ödendi,0
P0117544,L003898,13,2025-10-25,1234.74,Zamanında Ödendi,0
P0117545,L003898,14,2025-11-24,1234.74,Zamanında Ödendi,0
P0117546,L003898,15,2025-12-24,1234.74,Zamanında Ödendi,0
P0117547,L003898,16,2026-01-23,1234.74,Zamanında Ödendi,0
P0117548,L003898,17,2026-02-22,1234.74,Zamanında Ödendi,0
P0117549,L003898,18,2026-03-24,1234.74,Zamanında Ödendi,0
P0117550,L003898,19,2026-04-23,1234.74,Zamanında Ödendi,0
P0117551,L003898,20,2026-05-23,1234.74,Zamanında Ödendi,0
P0117552,L003898,21,2026-06-22,1234.74,Zamanında Ödendi,0
P0117553,L003898,22,2026-07-22,1234.74,Zamanında Ödendi,0
P0117554,L003898,23,2026-08-21,1234.74,Zamanında Ödendi,0
P0117555,L003899,1,2021-08-03,2605.41,Zamanında Ödendi,0
P0117556,L003899,2,2021-09-02,2605.41,Gecikmeli Ödendi,8
P0117557,L003899,3,2021-10-02,2605.41,Zamanında Ödendi,0
P0117558,L003899,4,2021-11-01,2605.41,Zamanında Ödendi,0
P0117559,L003899,5,2021-12-01,2605.41,Zamanında Ödendi,0
P0117560,L003899,6,2021-12-31,2605.41,Zamanında Ödendi,0
P0117561,L003899,7,2022-01-30,2605.41,Zamanında Ödendi,0
P0117562,L003899,8,2022-03-01,2605.41,Zamanında Ödendi,0
P0117563,L003899,9,2022-03-31,2605.41,Zamanında Ödendi,0
P0117564,L003899,10,2022-04-30,2605.41,Zamanında Ödendi,0
P0117565,L003899,11,2022-05-30,2605.41,Zamanında Ödendi,0
P0117566,L003899,12,2022-06-29,2605.41,Zamanında Ödendi,0
P0117567,L003899,13,2022-07-29,2605.41,Zamanında Ödendi,0
P0117568,L003899,14,2022-08-28,2605.41,Zamanında Ödendi,0
P0117569,L003899,15,2022-09-27,2605.41,Zamanında Ödendi,0
P0117570,L003899,16,2022-10-27,2605.41,Zamanında Ödendi,0
P0117571,L003899,17,2022-11-26,2605.41,Zamanında Ödendi,0
P0117572,L003899,18,2022-12-26,2605.41,Zamanında Ödendi,0
P0117573,L003899,19,2023-01-25,2605.41,Zamanında Ödendi,0
P0117574,L003899,20,2023-02-24,2605.41,Zamanında Ödendi,0
P0117575,L003899,21,2023-03-26,2605.41,Zamanında Ödendi,0
P0117576,L003899,22,2023-04-25,2605.41,Zamanında Ödendi,0
P0117577,L003899,23,2023-05-25,2605.41,Zamanında Ödendi,0
P0117578,L003899,24,2023-06-24,2605.41,Zamanında Ödendi,0
P0117579,L003899,25,2023-07-24,2605.41,Zamanında Ödendi,0
P0117580,L003899,26,2023-08-23,2605.41,Zamanında Ödendi,0
P0117581,L003899,27,2023-09-22,2605.41,Zamanında Ödendi,0
P0117582,L003899,28,2023-10-22,2605.41,Zamanında Ödendi,0
P0117583,L003899,29,2023-11-21,2605.41,Zamanında Ödendi,0
P0117584,L003899,30,2023-12-21,2605.41,Zamanında Ödendi,0
P0117585,L003899,31,2024-01-20,2605.41,Zamanında Ödendi,0
P0117586,L003899,32,2024-02-19,2605.41,Zamanında Ödendi,0
P0117587,L003899,33,2024-03-20,2605.41,Zamanında Ödendi,0
P0117588,L003899,34,2024-04-19,2605.41,Zamanında Ödendi,0
P0117589,L003899,35,2024-05-19,2605.41,Zamanında Ödendi,0
P0117590,L003899,36,2024-06-18,2605.41,Zamanında Ödendi,0
P0117591,L003899,37,2024-07-18,2605.41,Zamanında Ödendi,0
P0117592,L003899,38,2024-08-17,2605.41,Zamanında Ödendi,0
P0117593,L003899,39,2024-09-16,2605.41,Zamanında Ödendi,0
P0117594,L003899,40,2024-10-16,2605.41,Zamanında Ödendi,0
P0117595,L003899,41,2024-11-15,2605.41,Zamanında Ödendi,0
P0117596,L003899,42,2024-12-15,2605.41,Zamanında Ödendi,0
P0117597,L003899,43,2025-01-14,2605.41,Zamanında Ödendi,0
P0117598,L003899,44,2025-02-13,2605.41,Zamanında Ödendi,0
P0117599,L003899,45,2025-03-15,2605.41,Zamanında Ödendi,0
P0117600,L003899,46,2025-04-14,2605.41,Zamanında Ödendi,0
P0117601,L003899,47,2025-05-14,2605.41,Zamanında Ödendi,0
P0117602,L003899,48,2025-06-13,2605.41,Gecikmeli Ödendi,5
P0117603,L003899,49,2025-07-13,2605.41,Zamanında Ödendi,0
P0117604,L003899,50,2025-08-12,2605.41,Zamanında Ödendi,0
P0117605,L003899,51,2025-09-11,2605.41,Zamanında Ödendi,0
P0117606,L003899,52,2025-10-11,2605.41,Zamanında Ödendi,0
P0117607,L003899,53,2025-11-10,2605.41,Zamanında Ödendi,0
P0117608,L003899,54,2025-12-10,2605.41,Zamanında Ödendi,0
P0117609,L003899,55,2026-01-09,2605.41,Zamanında Ödendi,0
P0117610,L003899,56,2026-02-08,2605.41,Zamanında Ödendi,0
P0117611,L003899,57,2026-03-10,2605.41,Zamanında Ödendi,0
P0117612,L003899,58,2026-04-09,2605.41,Zamanında Ödendi,0
P0117613,L003899,59,2026-05-09,2605.41,Zamanında Ödendi,0
P0117614,L003899,60,2026-06-08,2605.41,Zamanında Ödendi,0
P0117615,L003899,61,2026-07-08,2605.41,Zamanında Ödendi,0
P0117616,L003899,62,2026-08-07,2605.41,Zamanında Ödendi,0
P0117617,L003900,1,2024-04-19,4547.26,Zamanında Ödendi,0
P0117618,L003900,2,2024-05-19,4547.26,Zamanında Ödendi,0
P0117619,L003900,3,2024-06-18,4547.26,Zamanında Ödendi,0
P0117620,L003900,4,2024-07-18,4547.26,Zamanında Ödendi,0
P0117621,L003900,5,2024-08-17,4547.26,Zamanında Ödendi,0
P0117622,L003900,6,2024-09-16,4547.26,Zamanında Ödendi,0
P0117623,L003900,7,2024-10-16,4547.26,Zamanında Ödendi,0
P0117624,L003900,8,2024-11-15,4547.26,Zamanında Ödendi,0
P0117625,L003900,9,2024-12-15,4547.26,Zamanında Ödendi,0
P0117626,L003900,10,2025-01-14,4547.26,Zamanında Ödendi,0
P0117627,L003900,11,2025-02-13,4547.26,Zamanında Ödendi,0
P0117628,L003900,12,2025-03-15,4547.26,Zamanında Ödendi,0
P0117629,L003900,13,2025-04-14,4547.26,Zamanında Ödendi,0
P0117630,L003900,14,2025-05-14,4547.26,Zamanında Ödendi,0
P0117631,L003900,15,2025-06-13,4547.26,Zamanında Ödendi,0
P0117632,L003900,16,2025-07-13,4547.26,Zamanında Ödendi,0
P0117633,L003900,17,2025-08-12,4547.26,Zamanında Ödendi,0
P0117634,L003900,18,2025-09-11,4547.26,Gecikmeli Ödendi,6
P0117635,L003900,19,2025-10-11,4547.26,Zamanında Ödendi,0
P0117636,L003900,20,2025-11-10,4547.26,Zamanında Ödendi,0
P0117637,L003900,21,2025-12-10,4547.26,Zamanında Ödendi,0
P0117638,L003900,22,2026-01-09,4547.26,Zamanında Ödendi,0
P0117639,L003900,23,2026-02-08,4547.26,Gecikmeli Ödendi,1
P0117640,L003900,24,2026-03-10,4547.26,Zamanında Ödendi,0
P0117641,L003900,25,2026-04-09,4547.26,Zamanında Ödendi,0
P0117642,L003900,26,2026-05-09,4547.26,Gecikmeli Ödendi,15
P0117643,L003900,27,2026-06-08,4547.26,Zamanında Ödendi,0
P0117644,L003900,28,2026-07-08,4547.26,Zamanında Ödendi,0
P0117645,L003900,29,2026-08-07,4547.26,Zamanında Ödendi,0
P0117646,L003901,1,2024-06-23,1718.53,Zamanında Ödendi,0
P0117647,L003901,2,2024-07-23,1718.53,Zamanında Ödendi,0
P0117648,L003901,3,2024-08-22,1718.53,Zamanında Ödendi,0
P0117649,L003901,4,2024-09-21,1718.53,Zamanında Ödendi,0
P0117650,L003901,5,2024-10-21,1718.53,Zamanında Ödendi,0
P0117651,L003901,6,2024-11-20,1718.53,Zamanında Ödendi,0
P0117652,L003901,7,2024-12-20,1718.53,Zamanında Ödendi,0
P0117653,L003901,8,2025-01-19,1718.53,Zamanında Ödendi,0
P0117654,L003901,9,2025-02-18,1718.53,Zamanında Ödendi,0
P0117655,L003901,10,2025-03-20,1718.53,Zamanında Ödendi,0
P0117656,L003901,11,2025-04-19,1718.53,Zamanında Ödendi,0
P0117657,L003901,12,2025-05-19,1718.53,Zamanında Ödendi,0
P0117658,L003901,13,2025-06-18,1718.53,Zamanında Ödendi,0
P0117659,L003901,14,2025-07-18,1718.53,Zamanında Ödendi,0
P0117660,L003901,15,2025-08-17,1718.53,Zamanında Ödendi,0
P0117661,L003901,16,2025-09-16,1718.53,Zamanında Ödendi,0
P0117662,L003901,17,2025-10-16,1718.53,Zamanında Ödendi,0
P0117663,L003901,18,2025-11-15,1718.53,Zamanında Ödendi,0
P0117664,L003901,19,2025-12-15,1718.53,Zamanında Ödendi,0
P0117665,L003901,20,2026-01-14,1718.53,Zamanında Ödendi,0
P0117666,L003901,21,2026-02-13,1718.53,Zamanında Ödendi,0
P0117667,L003901,22,2026-03-15,1718.53,Zamanında Ödendi,0
P0117668,L003901,23,2026-04-14,1718.53,Zamanında Ödendi,0
P0117669,L003901,24,2026-05-14,1718.53,Zamanında Ödendi,0
P0117670,L003901,25,2026-06-13,1718.53,Zamanında Ödendi,0
P0117671,L003901,26,2026-07-13,1718.53,Zamanında Ödendi,0
P0117672,L003901,27,2026-08-12,1718.53,Zamanında Ödendi,0
P0117673,L003902,1,2023-08-08,1626.3,Zamanında Ödendi,0
P0117674,L003902,2,2023-09-07,1626.3,Zamanında Ödendi,0
P0117675,L003902,3,2023-10-07,1626.3,Gecikmeli Ödendi,2
P0117676,L003902,4,2023-11-06,1626.3,Zamanında Ödendi,0
P0117677,L003902,5,2023-12-06,1626.3,Zamanında Ödendi,0
P0117678,L003902,6,2024-01-05,1626.3,Zamanında Ödendi,0
P0117679,L003902,7,2024-02-04,1626.3,Zamanında Ödendi,0
P0117680,L003902,8,2024-03-05,1626.3,Zamanında Ödendi,0
P0117681,L003902,9,2024-04-04,1626.3,Zamanında Ödendi,0
